Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,Day,Month,Year
10/01/2016,Morning,foreigner ,male,moderate,30.0,no,young,big,orange,traditional,yellow,short_sleeve,brown,short,clothes,5,8,yes,39.0,1.0,21.0,3.167219297,101.5710979,2.0,Clear,Sunday,January,2016
15/12/2015,Morning,foreigner ,male,fat,54.0,no,young,big,blue,formal,brown,short_sleeve,pink,long,clothes,4,8,yes,21.0,4.0,12.0,3.053165263,101.5626051,3.0,Patchy rain possible,Tuesday,December,2015
11/12/2015,Morning,chinese,female,moderate,31.0,yes,toddler,big,pink,formal,red,long sleeve,blue_jeans,long,blankets,3,9,yes,52.0,4.0,14.0,3.119220348,101.5784973,2.0,Patchy rain possible,Friday,December,2015
28/12/2015,Morning,indian,female,fat,34.0,yes,toddler ,big,grey,formal,brown,short_sleeve,orange,long,clothes,3,9,no,50.0,4.0,14.0,3.150261929,101.5620463,3.0,Partly cloudy,Monday,December,2015
17/02/2016,Evening,indian,female,moderate,27.0,yes,toddler,small,purple,traditional,black,long sleeve,purple,long,blankets,3,10,no,46.0,4.0,14.0,3.080604413,101.6418396,1.0,Partly cloudy,Wednesday,February,2016
14/12/2015,Evening,chinese,male,fat,48.0,yes,baby,big,purple,casual,black,short_sleeve,white,short,clothes,5,8,yes,48.0,0.0,13.0,3.055180706,101.637449,2.0,Patchy rain possible,Monday,December,2015
05/12/2015,Night,malay,male,moderate,27.0,yes,toddler,big,red,traditional,brown,short_sleeve,purple,long,clothes,6,10,no,24.0,5.0,21.0,3.064066666,101.6431288,1.0,Partly cloudy,Saturday,December,2015
25/02/2016,Evening,chinese,female,moderate,27.0,no,no_kids,small,blue,formal,brown,long sleeve,yellow,long,blankets,3,8,no,33.0,4.0,8.0,3.154409606,101.5788585,1.0,Patchy rain possible,Thursday,February,2016
16/12/2015,Evening,chinese,female,fat,60.0,yes,toddler ,small,orange,casual,blue,long sleeve,orange,long,blankets,3,8,no,13.0,2.0,7.0,3.103065746,101.6035004,1.0,Partly cloudy,Wednesday,December,2015
30/12/2015,Evening,chinese,female,moderate,46.0,yes,baby,small,pink,casual,blue,short_sleeve,blue  ,long,clothes,6,9,no,24.0,1.0,9.0,3.101964348,101.5780629,1.0,Clear,Wednesday,December,2015
17/02/2016,Morning,malay,male,moderate,58.0,yes,no_kids,small,green,formal,white,long sleeve,brown,long,clothes,3,8,yes,49.0,1.0,13.0,3.07943917,101.6274668,1.0,Partly cloudy,Wednesday,February,2016
12/01/2016,Night,malay,female,moderate,55.0,yes,no_kids,small,brown,traditional,yellow,long sleeve,purple,short,blankets,6,10,yes,39.0,1.0,17.0,3.069414062,101.5853711,1.0,Partly cloudy,Tuesday,January,2016
26/12/2015,Evening,foreigner ,female,moderate,50.0,no,young,big,purple,formal,yellow,long sleeve,orange,long,blankets,4,7,no,53.0,0.0,7.0,3.057516918,101.5787918,2.0,Clear,Saturday,December,2015
14/02/2016,Evening,malay,female,fat,46.0,no,toddler ,small,orange,traditional,purple,long sleeve,blue_jeans,short,blankets,4,10,no,26.0,3.0,20.0,3.054128133,101.628254,1.0,Patchy rain possible,Sunday,February,2016
01/03/2016,Evening,indian,female,thin,46.0,yes,young,small,brown,traditional,blue,short_sleeve,blue,short,clothes,4,8,yes,15.0,1.0,11.0,3.103395877,101.595226,3.0,Clear,Tuesday,March,2016
23/12/2015,Afternoon,indian,female,thin,57.0,yes,baby,big,white,formal,red,long sleeve,blue ,short,blankets,6,7,yes,38.0,0.0,15.0,3.114309045,101.5832399,1.0,Patchy rain possible,Wednesday,December,2015
13/01/2016,Morning,chinese,female,moderate,36.0,no,young,big,pink,traditional,pink,long sleeve,green,short,blankets,6,7,no,20.0,1.0,10.0,3.097470171,101.6171949,2.0,Partly cloudy,Wednesday,January,2016
23/02/2016,Evening,foreigner ,male,fat,30.0,no,toddler ,big,purple,traditional,white,short_sleeve,black ,long,clothes,6,7,yes,42.0,2.0,13.0,3.079219587,101.6039086,2.0,Partly cloudy,Tuesday,February,2016
25/01/2016,Afternoon,malay,female,thin,54.0,yes,no_kids,big,pink,traditional,orange,long sleeve,orange,short,blankets,5,8,yes,45.0,3.0,10.0,3.126307396,101.5705506,3.0,Clear,Monday,January,2016
03/12/2015,Night,malay,female,fat,37.0,yes,young,big,yellow,formal,green,long sleeve,blue_jeans,short,clothes,3,9,no,49.0,3.0,18.0,3.090298977,101.6132035,2.0,Clear,Thursday,December,2015
26/12/2015,Afternoon,chinese,female,fat,50.0,no,baby,big,green,traditional,white,long sleeve,white,long,blankets,4,9,yes,50.0,3.0,7.0,3.102969979,101.6300725,2.0,Clear,Saturday,December,2015
01/12/2015,Night,indian,male,fat,59.0,yes,no_kids,big,black,formal,grey,short_sleeve,white,long,blankets,3,9,no,29.0,5.0,13.0,3.080133115,101.6048104,3.0,Cloudy,Tuesday,December,2015
26/01/2016,Afternoon,chinese,male,thin,34.0,no,toddler ,big,orange,traditional,grey,long sleeve,black ,long,clothes,5,9,no,49.0,2.0,19.0,3.159382318,101.5710321,1.0,Patchy rain possible,Tuesday,January,2016
09/02/2016,Evening,foreigner ,female,moderate,50.0,no,no_kids,big,red,formal,yellow,short_sleeve,purple,short,blankets,4,10,no,52.0,4.0,21.0,3.169310817,101.6023923,3.0,Partly cloudy,Tuesday,February,2016
21/02/2016,Morning,foreigner ,male,moderate,54.0,yes,toddler ,big,orange,casual,white,short_sleeve,blue  ,short,blankets,6,7,yes,45.0,3.0,11.0,3.113529897,101.6218239,1.0,Clear,Sunday,February,2016
25/02/2016,Morning,malay,male,moderate,50.0,yes,no_kids,small,blue,casual,red,short_sleeve,red,long,clothes,5,8,yes,12.0,0.0,17.0,3.12186077,101.6411195,1.0,Patchy rain possible,Thursday,February,2016
01/02/2016,Night,foreigner ,male,moderate,34.0,no,no_kids,big,pink,traditional,purple,long sleeve,red,long,blankets,3,7,no,35.0,4.0,12.0,3.074128634,101.5697071,1.0,Clear,Monday,February,2016
16/01/2016,Morning,malay,female,moderate,25.0,no,toddler,big,brown,casual,yellow,short_sleeve,brown,short,blankets,4,8,yes,18.0,0.0,7.0,3.084455275,101.659099,2.0,Partly cloudy,Saturday,January,2016
28/02/2016,Morning,foreigner ,male,fat,38.0,yes,toddler ,big,pink,casual,blue,long sleeve,purple,short,clothes,3,9,no,23.0,2.0,21.0,3.062333032,101.6109622,2.0,Partly cloudy,Sunday,February,2016
16/02/2016,Morning,indian,female,thin,43.0,yes,young,small,brown,traditional,black ,long sleeve,purple,short,blankets,6,7,no,39.0,1.0,17.0,3.152976884,101.6420821,1.0,Clear,Tuesday,February,2016
13/12/2015,Morning,indian,male,thin,59.0,yes,toddler,big,red,traditional,white,short_sleeve,blue,short,clothes,5,8,yes,29.0,4.0,9.0,3.177709352,101.6588264,1.0,Mist,Sunday,December,2015
01/02/2016,Night,chinese,male,moderate,27.0,no,young,small,purple,traditional,black,short_sleeve,blue ,long,clothes,4,7,no,22.0,0.0,10.0,3.123261393,101.5811276,2.0,Clear,Monday,February,2016
07/01/2016,Afternoon,indian,male,fat,31.0,no,toddler ,big,grey,formal,green,short_sleeve,blue ,short,blankets,3,10,no,16.0,3.0,0.0,3.118912782,101.6321363,2.0,Clear,Thursday,January,2016
22/02/2016,Morning,chinese,male,thin,27.0,yes,toddler ,small,black,casual,green,long sleeve,brown,short,clothes,5,7,no,49.0,3.0,9.0,3.113103553,101.5843744,3.0,Clear,Monday,February,2016
01/01/2016,Night,indian,male,moderate,35.0,yes,toddler ,big,orange,traditional,purple,short_sleeve,yellow,short,blankets,3,8,yes,30.0,1.0,21.0,3.159523011,101.6417235,3.0,Patchy rain possible,Friday,January,2016
29/12/2015,Evening,malay,female,moderate,51.0,yes,no_kids,big,red,traditional,orange,long sleeve,grey,short,clothes,6,8,no,17.0,5.0,7.0,3.123045269,101.6182861,1.0,Clear,Tuesday,December,2015
29/01/2016,Night,malay,male,fat,45.0,yes,no_kids,small,yellow,casual,purple,long sleeve,blue,short,blankets,3,9,yes,35.57337788916736,3.0,0.0,3.118057797,101.636885,1.0,Patchy rain possible,Friday,January,2016
22/02/2016,Afternoon,malay,male,thin,33.0,no,no_kids,big,green,formal,white,short_sleeve,grey,long,clothes,6,7,yes,41.0,3.0,17.0,3.168255945,101.5565346,2.0,Clear,Monday,February,2016
10/01/2016,Night,chinese,male,fat,20.0,yes,baby,small,black,casual,black,long sleeve,black ,short,clothes,3,8,yes,20.0,5.0,16.0,3.179886674,101.5917707,2.0,Clear,Sunday,January,2016
28/02/2016,Night,indian,male,thin,49.0,no,young,big,pink,formal,grey,long sleeve,white,short,blankets,3,10,no,29.0,3.0,16.0,3.10268341,101.5941975,2.0,Partly cloudy,Sunday,February,2016
30/12/2015,Morning,malay,female,fat,57.0,no,baby,big,purple,formal,black,long sleeve,blue_jeans,long,blankets,4,7,no,35.57337788916736,3.0,13.0,3.162515779,101.6322146,3.0,Clear,Wednesday,December,2015
29/12/2015,Afternoon,malay,female,thin,54.0,yes,toddler ,big,green,casual,blue,long sleeve,red,short,blankets,3,9,no,39.0,0.0,18.0,3.073089957,101.5983597,2.0,Clear,Tuesday,December,2015
22/01/2016,Night,chinese,female,fat,51.0,no,young,small,black,formal,red,long sleeve,black,long,blankets,3,9,no,35.0,0.0,0.0,3.049413716,101.6390455,2.0,Patchy rain possible,Friday,January,2016
12/01/2016,Night,foreigner ,male,fat,28.0,yes,young,small,brown,formal,pink,long sleeve,yellow,long,blankets,4,7,no,52.0,5.0,11.0,3.080799481,101.5648778,2.0,Partly cloudy,Tuesday,January,2016
11/12/2015,Morning,malay,female,fat,60.0,yes,young,small,blue,formal,orange,long sleeve,grey,long,blankets,3,10,yes,20.0,0.0,15.0,3.137843723,101.5788935,3.0,Patchy rain possible,Friday,December,2015
23/02/2016,Night,malay,male,fat,21.0,yes,young,big,pink,traditional,green,short_sleeve,yellow,long,clothes,5,10,no,35.57337788916736,1.0,21.0,3.122824852,101.5729309,1.0,Partly cloudy,Tuesday,February,2016
18/12/2015,Evening,indian,male,fat,23.0,yes,toddler,big,grey,casual,green,long sleeve,purple,short,clothes,6,10,no,19.0,5.0,9.0,3.155224799,101.6574675,1.0,Clear,Friday,December,2015
01/12/2015,Afternoon,malay,female,thin,50.0,yes,young,small,pink,formal,grey,long sleeve,purple,short,blankets,4,7,no,13.0,4.0,11.0,3.063492445,101.6429902,1.0,Cloudy,Tuesday,December,2015
09/01/2016,Night,chinese,female,thin,51.0,no,toddler,big,red,traditional,white,long sleeve,grey,long,clothes,4,10,yes,11.0,0.0,19.0,3.114866913,101.5616225,3.0,Clear,Saturday,January,2016
08/01/2016,Evening,chinese,male,thin,25.0,no,young,small,black,formal,blue,short_sleeve,pink,long,clothes,6,9,no,53.0,3.0,21.0,3.119102418,101.6059639,3.0,Partly cloudy,Friday,January,2016
04/02/2016,Evening,chinese,male,fat,22.0,no,young,small,yellow,casual,grey,long sleeve,yellow,short,clothes,4,10,no,17.0,5.0,17.0,3.168838471,101.5913866,1.0,Moderate or heavy rain shower,Thursday,February,2016
18/01/2016,Night,indian,male,fat,60.0,yes,toddler,small,red,traditional,orange,short_sleeve,grey,short,clothes,3,10,yes,14.0,0.0,18.0,3.150841723,101.5699544,2.0,Clear,Monday,January,2016
25/02/2016,Morning,chinese,male,fat,43.0,no,toddler,big,blue,casual,black ,short_sleeve,brown,short,clothes,6,8,yes,55.0,1.0,20.0,3.101255708,101.6118796,1.0,Patchy rain possible,Thursday,February,2016
15/01/2016,Afternoon,chinese,male,moderate,48.0,yes,baby,big,brown,traditional,orange,short_sleeve,orange,long,blankets,3,8,no,16.0,3.0,10.0,3.00444324,101.4146161,3.0,Patchy rain possible,Friday,January,2016
19/01/2016,Afternoon,malay,male,moderate,23.0,no,baby,big,pink,traditional,black ,long sleeve,yellow,long,clothes,6,7,yes,15.0,1.0,14.0,3.011663482,101.5122927,1.0,Partly cloudy,Tuesday,January,2016
23/12/2015,Afternoon,malay,female,fat,39.0,no,baby,small,black,casual,white,short_sleeve,red,short,clothes,3,8,no,31.0,4.0,7.0,3.090650085,101.4019609,2.0,Patchy rain possible,Wednesday,December,2015
04/02/2016,Night,malay,female,fat,37.0,yes,baby,big,black,formal,red,long sleeve,green,long,clothes,4,8,yes,41.0,3.0,9.0,3.045898633,101.4055359,1.0,Moderate or heavy rain shower,Thursday,February,2016
24/02/2016,Afternoon,foreigner ,male,thin,34.0,no,no_kids,small,blue,formal,white,short_sleeve,blue,long,blankets,6,9,yes,21.0,2.0,16.0,2.990044693,101.3862441,3.0,Patchy rain possible,Wednesday,February,2016
05/02/2016,Night,malay,female,fat,27.0,no,no_kids,big,yellow,casual,black ,short_sleeve,black,long,blankets,6,7,no,13.0,2.0,10.0,3.032431545,101.4553968,1.0,Patchy rain possible,Friday,February,2016
02/01/2016,Night,foreigner ,male,thin,58.0,no,no_kids,small,grey,formal,yellow,short_sleeve,grey,short,blankets,5,10,no,19.0,2.0,14.0,3.059051093,101.4490542,1.0,Mist,Saturday,January,2016
20/01/2016,Morning,foreigner ,male,thin,20.0,no,toddler ,small,pink,casual,orange,short_sleeve,blue,long,clothes,6,7,yes,38.0,3.0,8.0,3.009895778,101.3964318,3.0,Clear,Wednesday,January,2016
09/02/2016,Morning,indian,male,moderate,36.0,yes,toddler ,big,blue,casual,green,short_sleeve,black ,short,blankets,4,9,no,51.0,1.0,12.0,3.048525428,101.418123,2.0,Partly cloudy,Tuesday,February,2016
05/01/2016,Morning,chinese,female,thin,27.0,no,no_kids,big,pink,formal,black ,long sleeve,white,long,blankets,6,10,yes,31.0,3.0,17.0,3.02657603,101.3823145,2.0,Light rain shower,Tuesday,January,2016
24/12/2015,Afternoon,malay,male,moderate,31.0,yes,no_kids,big,white,traditional,purple,long sleeve,orange,long,blankets,6,8,yes,36.0,5.0,8.0,3.012082222,101.4958419,1.0,Partly cloudy,Thursday,December,2015
21/02/2016,Night,foreigner ,male,moderate,26.0,no,toddler ,small,yellow,casual,blue,long sleeve,red,long,clothes,5,10,yes,56.0,3.0,21.0,2.997837793,101.4976973,1.0,Clear,Sunday,February,2016
28/02/2016,Evening,foreigner ,female,thin,29.0,yes,young,small,red,casual,blue,long sleeve,black,long,clothes,4,8,no,25.0,3.0,19.0,3.081251786,101.5349763,3.0,Partly cloudy,Sunday,February,2016
18/02/2016,Afternoon,foreigner ,male,fat,43.0,no,toddler ,small,orange,traditional,pink,short_sleeve,green,short,clothes,4,9,yes,30.0,2.0,15.0,3.001713645,101.4629256,3.0,Clear,Thursday,February,2016
28/12/2015,Afternoon,indian,male,moderate,59.0,no,no_kids,big,grey,formal,yellow,long sleeve,red,long,clothes,5,8,yes,32.0,1.0,17.0,3.085114602,101.5099861,3.0,Partly cloudy,Monday,December,2015
24/02/2016,Night,malay,male,moderate,18.0,no,baby,big,green,casual,white,long sleeve,purple,long,blankets,6,7,yes,35.0,1.0,11.0,3.08192671,101.4485096,2.0,Patchy rain possible,Wednesday,February,2016
02/12/2015,Afternoon,indian,female,moderate,24.0,no,toddler,small,blue,formal,white,short_sleeve,pink,long,blankets,3,9,no,14.0,2.0,18.0,3.040363148,101.5395902,2.0,Partly cloudy,Wednesday,December,2015
10/12/2015,Afternoon,malay,male,thin,22.0,no,toddler,big,green,traditional,white,long sleeve,green,short,clothes,3,10,yes,21.0,3.0,12.0,3.032443676,101.4992766,2.0,Light rain shower,Thursday,December,2015
20/02/2016,Morning,chinese,male,fat,24.0,yes,baby,big,grey,casual,black,long sleeve,blue  ,long,clothes,6,8,no,60.0,2.0,17.0,3.031943278,101.5060578,2.0,Partly cloudy,Saturday,February,2016
12/12/2015,Night,indian,male,fat,33.0,no,young,small,brown,traditional,black ,short_sleeve,blue  ,long,blankets,3,10,yes,28.0,5.0,14.0,3.053284769,101.4583145,1.0,Patchy light drizzle,Saturday,December,2015
03/02/2016,Morning,foreigner ,female,thin,44.0,no,young,big,pink,traditional,red,short_sleeve,brown,long,clothes,6,9,yes,34.0,0.0,16.0,3.046021054,101.4863697,2.0,Partly cloudy,Wednesday,February,2016
06/02/2016,Afternoon,indian,male,moderate,30.0,yes,baby,small,orange,casual,orange,long sleeve,yellow,long,clothes,5,8,no,41.0,4.0,19.0,3.083360362,101.5004779,3.0,Clear,Saturday,February,2016
31/01/2016,Afternoon,malay,male,fat,24.0,no,toddler,big,yellow,traditional,red,short_sleeve,yellow,short,clothes,3,8,yes,16.0,0.0,8.0,3.064658393,101.5529977,1.0,Partly cloudy,Sunday,January,2016
24/01/2016,Evening,indian,male,thin,24.0,no,toddler,big,grey,traditional,pink,long sleeve,purple,short,clothes,6,9,yes,33.0,4.0,16.0,2.991561398,101.4127959,3.0,Clear,Sunday,January,2016
06/01/2016,Morning,foreigner ,male,thin,35.0,yes,baby,small,black,casual,pink,long sleeve,orange,short,blankets,5,9,no,15.0,2.0,11.0,3.019897753,101.5487218,3.0,Patchy rain possible,Wednesday,January,2016
23/02/2016,Afternoon,chinese,male,moderate,54.0,yes,toddler ,small,pink,casual,yellow,short_sleeve,orange,short,blankets,4,7,no,52.0,0.0,10.0,3.009764381,101.4804459,2.0,Partly cloudy,Tuesday,February,2016
20/12/2015,Afternoon,malay,female,moderate,51.0,no,toddler ,small,white,formal,black,short_sleeve,pink,short,clothes,5,8,no,14.0,2.0,19.0,2.997229492,101.4276803,2.0,Patchy rain possible,Sunday,December,2015
08/02/2016,Morning,foreigner ,male,thin,52.0,yes,young,big,purple,traditional,white,long sleeve,orange,short,clothes,6,7,no,23.0,3.0,7.0,3.015144576,101.5061402,3.0,Cloudy,Monday,February,2016
23/02/2016,Morning,malay,female,moderate,54.0,no,baby,big,yellow,formal,black ,long sleeve,brown,short,clothes,5,8,yes,22.0,3.0,20.0,2.996218946,101.5148354,1.0,Partly cloudy,Tuesday,February,2016
01/02/2016,Night,chinese,female,thin,33.0,no,young,big,purple,casual,white,long sleeve,blue,long,clothes,5,9,no,40.0,1.0,20.0,3.018248656,101.5106213,3.0,Clear,Monday,February,2016
07/02/2016,Morning,malay,female,fat,40.0,yes,no_kids,small,purple,traditional,black,short_sleeve,blue_jeans,long,clothes,5,7,yes,35.0,1.0,15.0,3.025377977,101.45559,1.0,Clear,Sunday,February,2016
11/01/2016,Evening,foreigner ,female,fat,47.0,no,toddler ,small,yellow,formal,brown,short_sleeve,yellow,long,blankets,3,10,yes,32.0,0.0,19.0,2.998142465,101.3983204,3.0,Clear,Monday,January,2016
19/02/2016,Afternoon,malay,female,fat,18.0,yes,baby,big,white,traditional,black,long sleeve,blue  ,short,clothes,6,9,yes,38.0,3.0,14.0,3.045208713,101.493345,3.0,Moderate or heavy rain shower,Friday,February,2016
17/12/2015,Morning,foreigner ,male,moderate,31.0,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,6,8,no,13.0,1.0,21.0,2.994329738,101.4041611,3.0,Partly cloudy,Thursday,December,2015
27/01/2016,Afternoon,chinese,male,fat,60.0,no,no_kids,small,orange,traditional,white,short_sleeve,orange,short,clothes,3,9,no,55.0,1.0,14.0,2.987576826,101.4082788,2.0,Patchy rain possible,Wednesday,January,2016
06/12/2015,Morning,indian,male,thin,54.0,no,baby,small,yellow,traditional,yellow,long sleeve,green,short,clothes,3,8,no,25.0,0.0,21.0,3.009088104,101.5029568,2.0,Partly cloudy,Sunday,December,2015
23/12/2015,Night,malay,male,fat,20.0,yes,young,big,purple,traditional,grey,long sleeve,green,short,clothes,5,9,no,40.0,2.0,8.0,2.99128454,101.502366,1.0,Patchy rain possible,Wednesday,December,2015
04/12/2015,Morning,malay,female,fat,56.0,no,baby,small,green,traditional,black,short_sleeve,pink,short,clothes,4,10,yes,33.0,0.0,14.0,3.029775313,101.4047922,3.0,Partly cloudy,Friday,December,2015
09/12/2015,Night,indian,female,fat,30.0,no,toddler ,small,blue,traditional,white,long sleeve,red,short,clothes,3,7,no,39.0,1.0,8.0,3.09504413,101.4695451,1.0,Moderate or heavy rain shower,Wednesday,December,2015
01/02/2016,Evening,foreigner ,female,fat,26.0,yes,toddler,big,blue,formal,white,short_sleeve,blue_jeans,long,blankets,3,10,yes,48.0,2.0,16.0,3.017189478,101.3891201,3.0,Clear,Monday,February,2016
11/01/2016,Afternoon,foreigner ,male,moderate,18.0,no,toddler ,small,red,casual,red,short_sleeve,blue  ,short,clothes,3,10,yes,58.0,2.0,16.0,3.019467759,101.4889338,2.0,Clear,Monday,January,2016
13/02/2016,Morning,foreigner ,male,moderate,40.0,yes,baby,big,pink,casual,red,long sleeve,white,long,blankets,4,7,yes,32.0,5.0,21.0,3.011712361,101.4811891,2.0,Patchy rain possible,Saturday,February,2016
12/12/2015,Afternoon,chinese,female,moderate,49.0,yes,toddler ,small,black,casual,black ,long sleeve,purple,long,blankets,6,10,no,49.0,1.0,12.0,3.015389904,101.3871397,3.0,Patchy light drizzle,Saturday,December,2015
04/01/2016,Night,indian,female,thin,56.0,no,young,small,white,casual,black ,long sleeve,purple,long,blankets,5,7,yes,18.0,0.0,20.0,3.030650743,101.4430843,1.0,Patchy rain possible,Monday,January,2016
01/03/2016,Morning,foreigner ,female,moderate,38.0,no,toddler ,big,red,casual,pink,short_sleeve,green,long,blankets,3,8,no,16.0,3.0,7.0,3.011725626,101.4739722,1.0,Clear,Tuesday,March,2016
19/01/2016,Afternoon,indian,female,thin,44.0,yes,toddler,big,orange,formal,brown,long sleeve,black,long,clothes,3,9,yes,11.0,5.0,10.0,3.027987109,101.5494168,3.0,Partly cloudy,Tuesday,January,2016
10/02/2016,Evening,foreigner ,female,moderate,27.0,no,toddler ,big,grey,traditional,yellow,long sleeve,brown,long,blankets,4,8,yes,38.0,1.0,17.0,3.054190352,101.4433592,2.0,Light rain shower,Wednesday,February,2016
09/01/2016,Morning,indian,female,fat,54.0,no,no_kids,small,pink,traditional,green,short_sleeve,purple,short,blankets,6,10,no,60.0,3.0,17.0,3.008155761,101.4983726,2.0,Clear,Saturday,January,2016
28/01/2016,Morning,chinese,male,fat,52.0,no,toddler ,small,brown,traditional,yellow,long sleeve,brown,short,blankets,4,9,yes,54.0,2.0,18.0,3.088006957,101.4915606,2.0,Partly cloudy,Thursday,January,2016
06/12/2015,Afternoon,indian,female,moderate,34.0,no,young,big,white,formal,black,long sleeve,blue_jeans,long,clothes,3,9,yes,52.0,5.0,16.0,3.077741304,101.5017965,2.0,Partly cloudy,Sunday,December,2015
12/02/2016,Night,foreigner ,female,moderate,40.0,no,baby,big,pink,casual,black,long sleeve,blue_jeans,long,blankets,6,8,yes,30.0,4.0,21.0,3.091067628,101.4521505,1.0,Patchy rain possible,Friday,February,2016
27/02/2016,Night,indian,male,thin,23.0,no,toddler ,small,brown,casual,purple,long sleeve,brown,long,clothes,3,8,yes,43.0,5.0,17.0,3.07133017,101.4704263,1.0,Light rain shower,Saturday,February,2016
13/12/2015,Night,indian,female,thin,33.0,yes,baby,big,white,formal,purple,long sleeve,pink,long,blankets,3,7,no,21.0,2.0,9.0,2.989505666,101.3815496,3.0,Mist,Sunday,December,2015
29/01/2016,Afternoon,chinese,male,thin,22.0,yes,toddler,small,purple,casual,grey,long sleeve,white,long,blankets,3,7,yes,56.0,2.0,19.0,3.032003545,101.4974498,2.0,Patchy rain possible,Friday,January,2016
17/02/2016,Night,indian,male,moderate,34.0,no,baby,small,green,formal,orange,short_sleeve,red,short,clothes,3,10,no,22.0,2.0,9.0,3.081574419,101.3850193,1.0,Partly cloudy,Wednesday,February,2016
16/12/2015,Morning,chinese,male,thin,39.0,yes,toddler,small,grey,casual,black ,short_sleeve,black,short,clothes,6,8,no,36.0,4.0,18.0,3.09046377,101.5377347,1.0,Partly cloudy,Wednesday,December,2015
05/12/2015,Morning,indian,male,thin,48.0,yes,toddler,small,grey,formal,black,short_sleeve,purple,long,blankets,5,8,no,38.0,1.0,20.0,3.082744784,101.4943485,2.0,Partly cloudy,Saturday,December,2015
23/12/2015,Morning,foreigner ,female,moderate,29.0,no,toddler ,small,brown,formal,pink,long sleeve,green,short,blankets,3,8,yes,49.0,4.0,19.0,3.036702645,101.5232602,2.0,Patchy rain possible,Wednesday,December,2015
22/01/2016,Afternoon,malay,male,moderate,24.0,yes,toddler ,small,white,traditional,orange,short_sleeve,black,short,blankets,3,9,no,56.0,2.0,8.0,3.007232281,101.4315557,1.0,Patchy rain possible,Friday,January,2016
05/02/2016,Night,foreigner ,male,fat,27.0,yes,toddler,big,yellow,casual,red,long sleeve,black ,short,clothes,3,7,yes,41.0,2.0,12.0,3.003444353,101.5580256,2.0,Patchy rain possible,Friday,February,2016
10/02/2016,Night,foreigner ,male,moderate,50.0,yes,baby,big,green,traditional,yellow,short_sleeve,blue,short,clothes,3,7,yes,46.0,4.0,11.0,3.005649165,101.5047575,1.0,Light rain shower,Wednesday,February,2016
11/02/2016,Afternoon,malay,female,moderate,38.0,no,young,small,yellow,traditional,purple,long sleeve,brown,long,blankets,6,9,yes,51.0,2.0,20.0,3.036183822,101.3851398,3.0,Moderate or heavy rain shower,Thursday,February,2016
06/12/2015,Evening,indian,female,fat,55.0,yes,young,big,orange,traditional,white,long sleeve,blue  ,short,clothes,4,9,no,18.0,4.0,16.0,2.993100263,101.5457398,2.0,Partly cloudy,Sunday,December,2015
09/01/2016,Night,foreigner ,male,fat,50.0,no,toddler,small,green,formal,red,long sleeve,blue ,short,clothes,3,7,yes,26.0,0.0,17.0,3.068141679,101.4770257,1.0,Clear,Saturday,January,2016
18/02/2016,Night,chinese,female,thin,39.0,no,no_kids,small,yellow,casual,black,long sleeve,grey,short,clothes,4,9,no,48.0,2.0,9.0,3.00760457,101.3803119,1.0,Clear,Thursday,February,2016
18/02/2016,Morning,indian,female,thin,34.0,no,no_kids,big,white,traditional,orange,long sleeve,black ,short,blankets,3,10,yes,36.0,2.0,11.0,3.071321647,101.4351412,1.0,Clear,Thursday,February,2016
11/01/2016,Morning,indian,female,fat,37.0,no,no_kids,big,yellow,casual,purple,short_sleeve,brown,short,blankets,3,9,yes,49.0,3.0,21.0,3.00812226,101.4100535,2.0,Clear,Monday,January,2016
28/02/2016,Morning,chinese,female,moderate,21.0,no,young,big,green,traditional,pink,long sleeve,pink,long,blankets,6,9,no,51.0,1.0,7.0,3.07541115,101.4903992,1.0,Partly cloudy,Sunday,February,2016
23/12/2015,Morning,indian,male,thin,20.0,yes,toddler ,big,brown,casual,red,long sleeve,blue ,short,blankets,4,8,yes,43.0,4.0,12.0,3.056461199,101.5450246,2.0,Patchy rain possible,Wednesday,December,2015
28/02/2016,Night,malay,male,fat,21.0,yes,toddler ,big,orange,traditional,blue,short_sleeve,black ,short,blankets,3,7,yes,27.0,1.0,10.0,3.084801822,101.5011213,3.0,Partly cloudy,Sunday,February,2016
28/02/2016,Afternoon,malay,male,thin,57.0,yes,toddler ,big,orange,formal,grey,short_sleeve,purple,short,clothes,3,8,yes,40.0,3.0,20.0,3.092634059,101.4202059,3.0,Partly cloudy,Sunday,February,2016
20/12/2015,Morning,malay,female,thin,53.0,yes,baby,small,purple,traditional,red,short_sleeve,purple,short,blankets,5,10,no,45.0,3.0,9.0,2.986124088,101.544356,1.0,Patchy rain possible,Sunday,December,2015
01/02/2016,Morning,malay,female,moderate,48.0,yes,toddler,big,grey,traditional,yellow,short_sleeve,blue,long,clothes,3,10,no,32.0,3.0,21.0,3.013811625,101.5535669,2.0,Clear,Monday,February,2016
